name,dietId,instructions
Sautéed Spicy Almonds with Butter-Roasted Broccoli and Fresh Walnuts,4,Sauté the spicy almonds. Marinate the butter-roasted broccoli. Mix the fresh walnuts.
Steamed Seared Celery with Smoked Cabbage and Spicy Spinach,4,Sauté the seared celery. Boil the smoked cabbage. Boil the spicy spinach.
Roasted Candied Peppers with Chopped Tofu and Seared Sweet Potatoes,5,Boil the candied peppers. Grill the chopped tofu. Boil the seared sweet potatoes.
Boiled Frozen Beef with Smoked Beef and Herbed Salmon,2,Sauté the frozen beef. Boil the smoked beef. Mix the herbed salmon. Mix the mashed turkey. Boil the stuffed shrimp. Chop the caramelized shrimp.
Sautéed Sautéed Kale with Spicy Beets and Baked Cashews,1,Boil the sautéed kale. Sauté the spicy beets. Marinate the baked cashews. Mix the herbed tomatoes.
Grilled Fresh Rice with Blanched Quinoa and Candied Green Beans,3,Fry the fresh rice. Mix the blanched quinoa. Grill the candied green beans. Bake the cooked cashews. Mix the baked barley. Bake the toasted kale.
Stir-Fried Butter-Roasted Tomatoes with Herbed Tofu and Marinated Onions,5,Boil the butter-roasted tomatoes. Sauté the herbed tofu. Mix the marinated onions. Steam the sautéed garlic.
Stir-Fried Fried Pumpkin with Candied Garlic and Shredded Peppers,5,Mix the fried pumpkin. Fry the candied garlic. Marinate the shredded peppers. Steam the herbed sweet potatoes. Bake the marinated seaweed.
Marinated Boiled Barley with Boiled Ginger and Grilled Oats,3,Mix the boiled barley. Steam the boiled ginger. Chop the grilled oats. Fry the fried barley. Steam the spicy yogurt.
Boiled Chopped Shrimp with Caramelized Zucchini and Seared Zucchini,4,Sauté the chopped shrimp. Fry the caramelized zucchini. Mix the seared zucchini. Marinate the herbed almonds.
Steamed Steamed Coconut with Butter-Roasted Shrimp and Stuffed Chicken,2,Chop the steamed coconut. Mix the butter-roasted shrimp. Grill the stuffed chicken.
Stir-Fried Stuffed Spinach with Grilled Radishes and Baked Celery,4,Grill the stuffed spinach. Boil the grilled radishes. Sauté the baked celery. Sauté the caramelized zucchini.
Pan-Seared Grilled Barley with Spicy Edamame and Toasted Oats,3,Chop the grilled barley. Boil the spicy edamame. Boil the toasted oats. Steam the raw spinach.
Stir-Fried Toasted Black Beans with Grilled Milk and Steamed Tofu,3,Mix the toasted black beans. Sauté the grilled milk. Boil the steamed tofu. Steam the blanched kale. Grill the marinated spinach. Steam the crispy peas.
Pan-Seared Grilled Radishes with Dried Yogurt and Caramelized Radishes,4,Fry the grilled radishes. Sauté the dried yogurt. Grill the caramelized radishes. Grill the mashed salmon. Steam the boiled green beans.
Boiled Smoked Seaweed with Blanched Edamame and Stuffed Chickpeas,3,Sauté the smoked seaweed. Chop the blanched edamame. Chop the stuffed chickpeas.
Boiled Roasted Lentils with Fresh Coconut and Herbed Mushrooms,1,Mix the roasted lentils. Sauté the fresh coconut. Mix the herbed mushrooms. Boil the marinated cashews.
Baked Fried Tempeh with Frozen Broccoli and Toasted Broccoli,5,Sauté the fried tempeh. Steam the frozen broccoli. Bake the toasted broccoli. Grill the seared sweet potatoes.
Baked Cooked Garlic with Chopped Seaweed and Crispy Tofu,3,Sauté the cooked garlic. Marinate the chopped seaweed. Boil the crispy tofu. Steam the caramelized barley. Bake the herbed peppers.
Pan-Seared Toasted Cabbage with Candied Radishes and Candied Coconut,1,Grill the toasted cabbage. Fry the candied radishes. Sauté the candied coconut. Grill the raw black beans. Marinate the blanched spinach.
Steamed Spicy Carrots with Butter-Roasted Corn and Fried Quinoa,3,Steam the spicy carrots. Chop the butter-roasted corn. Steam the fried quinoa. Mix the crispy milk. Sauté the toasted oats.
Marinated Stuffed Barley with Blanched Pasta and Steamed Almonds,3,Bake the stuffed barley. Marinate the blanched pasta. Fry the steamed almonds. Fry the cooked garlic. Marinate the stuffed onions.
Roasted Cured Seaweed with Caramelized Rice and Crispy Milk,3,Marinate the cured seaweed. Mix the caramelized rice. Mix the crispy milk. Mix the chopped kale.
Steamed Shredded Edamame with Mashed Cucumber and Smoked Peppers,5,Fry the shredded edamame. Fry the mashed cucumber. Bake the smoked peppers. Boil the boiled kidney beans. Mix the sautéed tomatoes. Bake the smoked mushrooms.
Roasted Fresh Peas with Crispy Chickpeas and Baked Peppers,1,Steam the fresh peas. Steam the crispy chickpeas. Chop the baked peppers.
Stir-Fried Caramelized Chicken with Raw Walnuts and Stuffed Salmon,2,Fry the caramelized chicken. Steam the raw walnuts. Marinate the stuffed salmon. Marinate the dried sardines.
Baked Spicy Almonds with Spicy Spinach and Dried Yogurt,4,Mix the spicy almonds. Chop the spicy spinach. Fry the dried yogurt. Fry the shredded green beans.
Baked Boiled Tempeh with Dried Peppers and Caramelized Kale,1,Steam the boiled tempeh. Grill the dried peppers. Mix the caramelized kale. Sauté the candied coconut. Sauté the dried lentils. Mix the fresh peas.
Stir-Fried Herbed Celery with Fried Sardines and Fresh Turkey,4,Fry the herbed celery. Bake the fried sardines. Chop the fresh turkey. Fry the marinated radishes. Grill the steamed avocado. Steam the roasted sardines.
Baked Baked Celery with Seared Cabbage and Boiled Shrimp,4,Mix the baked celery. Marinate the seared cabbage. Sauté the boiled shrimp. Marinate the grilled shrimp. Chop the spicy cabbage. Sauté the cooked radishes.
Roasted Pickled Chickpeas with Seared Black Beans and Fried Peppers,5,Chop the pickled chickpeas. Mix the seared black beans. Mix the fried peppers. Mix the marinated zucchini.
Steamed Dried Cabbage with Cured Spinach and Mashed Kale,3,Boil the dried cabbage. Grill the cured spinach. Fry the mashed kale. Marinate the chopped onions. Chop the marinated oats.
Pan-Seared Smoked Peas with Sautéed Tomatoes and Sautéed Tempeh,5,Bake the smoked peas. Boil the sautéed tomatoes. Sauté the sautéed tempeh.
Pan-Seared Butter-Roasted Green Beans with Boiled Shrimp and Smoked Green Beans,4,Marinate the butter-roasted green beans. Steam the boiled shrimp. Boil the smoked green beans. Mix the steamed salmon. Steam the seared zucchini. Chop the grilled cauliflower.
Steamed Caramelized Lentils with Frozen Edamame and Sautéed Ginger,1,Marinate the caramelized lentils. Boil the frozen edamame. Mix the sautéed ginger. Sauté the sautéed cashews. Grill the shredded garlic. Steam the seared tempeh.
Grilled Raw Onions with Butter-Roasted Tomatoes and Shredded Edamame,5,Boil the raw onions. Boil the butter-roasted tomatoes. Sauté the shredded edamame.
Stir-Fried Grilled Carrots with Frozen Kidney Beans and Grilled Onions,5,Chop the grilled carrots. Boil the frozen kidney beans. Sauté the grilled onions. Bake the sautéed chickpeas. Sauté the baked kale. Steam the mashed shrimp.
Steamed Mashed Oats with Minced Pasta and Pickled Peas,3,Bake the mashed oats. Chop the minced pasta. Fry the pickled peas. Boil the cooked oats. Fry the fresh barley.
Baked Marinated Beef with Grilled Eggs and Seared Chicken,2,Chop the marinated beef. Mix the grilled eggs. Chop the seared chicken. Chop the pickled coconut. Fry the crispy avocado. Bake the candied sardines.
Sautéed Sautéed Milk with Steamed Rice and Chopped Avocado,3,Sauté the sautéed milk. Mix the steamed rice. Bake the chopped avocado.
Boiled Baked Beef with Roasted Shrimp and Stuffed Chicken,2,Steam the baked beef. Bake the roasted shrimp. Bake the stuffed chicken. Bake the roasted coconut. Chop the roasted chicken.
Pan-Seared Candied Celery with Seared Quinoa and Grilled Pumpkin,5,Marinate the candied celery. Boil the seared quinoa. Steam the grilled pumpkin. Bake the roasted seaweed.
Baked Smoked Avocado with Butter-Roasted Green Beans and Seared Spinach,4,Grill the smoked avocado. Bake the butter-roasted green beans. Boil the seared spinach. Sauté the chopped shrimp. Sauté the baked yogurt. Boil the mashed cabbage.
Boiled Chopped Edamame with Frozen Tofu and Fried Green Beans,1,Steam the chopped edamame. Steam the frozen tofu. Marinate the fried green beans. Sauté the caramelized onions. Chop the butter-roasted peppers. Steam the fresh peppers.
Marinated Chopped Spinach with Frozen Pumpkin and Baked Cucumber,5,Boil the chopped spinach. Grill the frozen pumpkin. Bake the baked cucumber.
Pan-Seared Fried Mushrooms with Grilled Almonds and Spicy Chickpeas,1,Boil the fried mushrooms. Bake the grilled almonds. Grill the spicy chickpeas.
Baked Mashed Almonds with Cured Cucumber and Caramelized Kale,1,Chop the mashed almonds. Sauté the cured cucumber. Fry the caramelized kale.
Pan-Seared Boiled Turkey with Boiled Almonds and Pickled Turkey,2,Sauté the boiled turkey. Boil the boiled almonds. Boil the pickled turkey. Grill the baked coconut. Grill the blanched sardines.
Baked Sautéed Ginger with Spicy Chickpeas and Spicy Beets,1,Grill the sautéed ginger. Bake the spicy chickpeas. Bake the spicy beets. Grill the smoked walnuts.
Sautéed Roasted Salmon with Steamed Salmon and Seared Spinach,4,Boil the roasted salmon. Fry the steamed salmon. Sauté the seared spinach. Boil the dried cauliflower. Steam the grilled shrimp. Mix the minced green beans.
Grilled Seared Turkey with Fried Avocado and Mashed Chicken,2,Boil the seared turkey. Grill the fried avocado. Marinate the mashed chicken.
Stir-Fried Fried Mushrooms with Chopped Cucumber and Smoked Celery,1,Boil the fried mushrooms. Bake the chopped cucumber. Mix the smoked celery. Grill the cooked avocado.
Roasted Crispy Spinach with Dried Corn and Smoked Sweet Potatoes,5,Grill the crispy spinach. Sauté the dried corn. Fry the smoked sweet potatoes. Bake the herbed spinach. Sauté the grilled green beans.
Pan-Seared Caramelized Eggs with Raw Almonds and Chopped Beef,2,Grill the caramelized eggs. Fry the raw almonds. Mix the chopped beef. Mix the stuffed shrimp. Grill the boiled almonds. Sauté the roasted coconut.
Pan-Seared Caramelized Broccoli with Steamed Peas and Stuffed Zucchini,5,Grill the caramelized broccoli. Fry the steamed peas. Bake the stuffed zucchini. Marinate the minced lentils. Steam the dried onions.
Marinated Boiled Pumpkin with Stuffed Barley and Sautéed Pasta,3,Bake the boiled pumpkin. Steam the stuffed barley. Steam the sautéed pasta. Bake the mashed sweet potatoes.
Baked Fresh Ginger with Chopped Cashews and Herbed Yogurt,3,Sauté the fresh ginger. Steam the chopped cashews. Chop the herbed yogurt. Bake the cured black beans. Mix the pickled oats.
Roasted Crispy Salmon with Spicy Zucchini and Caramelized Radishes,4,Mix the crispy salmon. Sauté the spicy zucchini. Bake the caramelized radishes. Sauté the shredded shrimp. Mix the grilled yogurt. Bake the butter-roasted almonds.
Steamed Cooked Carrots with Raw Tomatoes and Fresh Sweet Potatoes,1,Bake the cooked carrots. Bake the raw tomatoes. Chop the fresh sweet potatoes. Sauté the raw peas.
Sautéed Raw Seaweed with Fried Tofu and Crispy Chickpeas,1,Steam the raw seaweed. Steam the fried tofu. Fry the crispy chickpeas. Fry the candied edamame. Chop the dried sweet potatoes. Mix the butter-roasted peas.
Pan-Seared Roasted Chicken with Baked Eggs and Herbed Salmon,2,Bake the roasted chicken. Grill the baked eggs. Marinate the herbed salmon. Fry the stuffed shrimp. Chop the caramelized shrimp.
Boiled Candied Almonds with Spicy Chicken and Mashed Eggs,2,Steam the candied almonds. Grill the spicy chicken. Mix the mashed eggs. Chop the stuffed salmon. Fry the smoked beef.
Boiled Sautéed Pumpkin with Caramelized Onions and Dried Almonds,1,Mix the sautéed pumpkin. Chop the caramelized onions. Boil the dried almonds. Fry the frozen edamame.
Steamed Toasted Zucchini with Baked Celery and Mashed Salmon,4,Fry the toasted zucchini. Chop the baked celery. Fry the mashed salmon. Bake the grilled shrimp.
Stir-Fried Marinated Carrots with Frozen Cucumber and Toasted Peas,1,Chop the marinated carrots. Grill the frozen cucumber. Steam the toasted peas. Steam the pickled almonds.
Pan-Seared Crispy Turkey with Caramelized Cauliflower and Caramelized Radishes,4,Bake the crispy turkey. Bake the caramelized cauliflower. Grill the caramelized radishes. Grill the shredded yogurt.
Stir-Fried Cured Edamame with Seared Rice and Herbed Chickpeas,5,Bake the cured edamame. Grill the seared rice. Grill the herbed chickpeas. Sauté the cooked mushrooms. Chop the butter-roasted chickpeas.
Pan-Seared Toasted Radishes with Steamed Avocado and Frozen Cauliflower,4,Chop the toasted radishes. Steam the steamed avocado. Sauté the frozen cauliflower. Bake the caramelized cauliflower. Bake the blanched turkey. Fry the seared spinach.
Baked Smoked Cashews with Baked Peppers and Boiled Edamame,1,Fry the smoked cashews. Grill the baked peppers. Mix the boiled edamame. Chop the boiled zucchini. Bake the fresh cucumber.
Baked Mashed Broccoli with Mashed Barley and Candied Peas,3,Bake the mashed broccoli. Steam the mashed barley. Bake the candied peas.
Boiled Grilled Chicken with Roasted Turkey and Baked Chicken,2,Fry the grilled chicken. Marinate the roasted turkey. Sauté the baked chicken.
Marinated Cured Lentils with Boiled Garlic and Toasted Cabbage,1,Boil the cured lentils. Steam the boiled garlic. Bake the toasted cabbage. Marinate the shredded tempeh. Chop the chopped cabbage. Grill the crispy coconut.
Baked Mashed Celery with Baked Yogurt and Dried Cauliflower,4,Fry the mashed celery. Fry the baked yogurt. Grill the dried cauliflower. Steam the toasted sardines. Fry the seared spinach.
Sautéed Fresh Chicken with Grilled Chicken and Caramelized Chicken,2,Chop the fresh chicken. Boil the grilled chicken. Chop the caramelized chicken. Steam the boiled walnuts. Marinate the caramelized turkey.
Roasted Steamed Salmon with Pickled Radishes and Minced Shrimp,4,Grill the steamed salmon. Mix the pickled radishes. Mix the minced shrimp. Steam the cooked celery.
Pan-Seared Butter-Roasted Green Beans with Smoked Green Beans and Stuffed Yogurt,4,Sauté the butter-roasted green beans. Marinate the smoked green beans. Chop the stuffed yogurt.
Grilled Sautéed Salmon with Cooked Celery and Butter-Roasted Zucchini,4,Boil the sautéed salmon. Steam the cooked celery. Mix the butter-roasted zucchini.
Pan-Seared Chopped Beef with Stuffed Chicken and Candied Almonds,2,Grill the chopped beef. Steam the stuffed chicken. Chop the candied almonds. Grill the boiled almonds. Chop the steamed coconut. Mix the candied chicken.
Pan-Seared Cured Eggs with Seared Pasta and Crispy Broccoli,3,Grill the cured eggs. Mix the seared pasta. Boil the crispy broccoli. Bake the cooked barley. Boil the stuffed pasta. Chop the shredded eggs.
Steamed Blanched Salmon with Shredded Cauliflower and Baked Green Beans,4,Mix the blanched salmon. Sauté the shredded cauliflower. Bake the baked green beans. Sauté the caramelized almonds. Chop the grilled yogurt. Marinate the boiled green beans.
Baked Roasted Coconut with Caramelized Eggs and Fried Avocado,2,Boil the roasted coconut. Steam the caramelized eggs. Sauté the fried avocado. Grill the toasted walnuts. Mix the toasted beef. Chop the dried salmon.
Grilled Herbed Kidney Beans with Steamed Walnuts and Seared Mushrooms,1,Sauté the herbed kidney beans. Grill the steamed walnuts. Grill the seared mushrooms. Chop the dried celery. Sauté the candied edamame. Fry the grilled lentils.
